followers_count,following_count,avg_likes,avg_comments,engagement_rate,fraud_risk_score,fraud_flag,influencer_type
209139,1996,8242,312,0.040901027546273054,0,0,Genuine
81257,1145,6323,309,0.08161758371586449,0,0,Genuine
478958,1832,28077,2668,0.06419143223414162,0,0,Genuine
825143,4591,49790,2710,0.06362533524492119,0,0,Genuine
7530,3307,371,39,0.05444887118193891,50,1,Suspicious
274260,2047,21453,2124,0.08596587180048129,0,0,Genuine
591082,4919,34413,1172,0.06020315286203945,0,0,Genuine
918786,1611,66751,7027,0.08029943860703145,100,1,High Risk
211545,4056,12471,1747,0.06721028622751661,0,0,Genuine
658258,1725,40455,1656,0.06397339644941649,0,0,Genuine
529423,1172,16056,1567,0.033287182460905555,0,0,Genuine
925133,4031,28904,1862,0.03325575890169306,0,0,Genuine
372616,1351,24148,1925,0.0699728406724349,0,0,Genuine
912579,993,28079,1609,0.032531978053406886,0,0,Genuine
479336,4600,23676,1563,0.05265408815528147,0,0,Genuine
776158,995,21309,506,0.028106390709108198,0,0,Genuine
614375,650,41279,6092,0.07710437436419125,100,1,High Risk
721391,2750,12793,1294,0.01952755163288702,0,0,Genuine
820812,4870,55865,4753,0.07385125948451046,0,0,Genuine
917383,1467,47879,3345,0.05583709312250173,0,0,Genuine
280215,1574,6468,582,0.02515925271666399,0,0,Genuine
21074,3816,1010,70,0.05124798329695359,100,1,High Risk
747084,300,22244,1485,0.031762157936724655,0,0,Genuine
593131,1594,19361,1554,0.03526202474664113,0,0,Genuine
40901,128,1415,79,0.03652722427324515,0,0,Genuine
274349,3173,3959,171,0.015053818311712455,0,0,Genuine
974165,947,76975,7109,0.08631392012646728,100,1,High Risk
912093,4926,11134,1442,0.013788067664152668,0,0,Genuine
793338,275,44724,1783,0.05862192407271554,0,0,Genuine
396807,1259,14279,346,0.036856708677014266,0,0,Genuine
913008,4948,50416,2625,0.05809478120673641,0,0,Genuine
588275,4887,20552,3028,0.04008329437762951,0,0,Genuine
981874,2228,56126,7169,0.06446346476228111,0,0,Genuine
343829,2729,20989,2045,0.06699260388158067,0,0,Genuine
373598,2935,21795,3068,0.06655014213138186,0,0,Genuine
368631,2856,6627,516,0.019377100677913685,0,0,Genuine
579688,753,32452,4797,0.06425697961662136,0,0,Genuine
157222,2594,4653,272,0.03132513261502843,0,0,Genuine
32852,2420,394,20,0.012601972482649458,50,1,Suspicious
961374,3331,37530,3863,0.043056084312660836,0,0,Genuine
514012,4760,20739,1434,0.043137125203302644,0,0,Genuine
840188,378,35877,3638,0.04703114064947369,0,0,Genuine
378501,4278,22459,1339,0.06287433850901318,0,0,Genuine
644340,4980,20373,2044,0.03479063848278859,0,0,Genuine
57481,170,1843,102,0.033837267966806424,0,0,Genuine
788715,1014,11230,299,0.01461744736691961,0,0,Genuine
34691,4274,2014,279,0.06609783517338791,100,1,High Risk
395341,3725,19667,2651,0.05645253085311162,0,0,Genuine
199137,2126,6862,1003,0.03949542274916264,0,0,Genuine
551458,382,32736,3704,0.06607937503853421,0,0,Genuine
533726,3418,25413,2763,0.05279113252867576,0,0,Genuine
807527,1366,34600,3206,0.046817010452901264,0,0,Genuine
672514,1246,30796,1120,0.047457748091489546,0,0,Genuine
402220,3220,21938,978,0.056973795435333895,0,0,Genuine
797184,1479,44801,2581,0.05943671724470135,0,0,Genuine
56426,405,1705,231,0.034310424272498495,50,1,Suspicious
240968,4284,4783,203,0.020691544105441387,0,0,Genuine
289963,1576,6078,850,0.023892703551832477,0,0,Genuine
496384,3947,27180,2390,0.059570816142341415,0,0,Genuine
879483,78,62532,7067,0.07913626528312656,100,1,High Risk
522121,1063,20187,693,0.03999073011811438,0,0,Genuine
156289,2752,3417,187,0.023059844262871988,0,0,Genuine
262501,877,16527,2389,0.07206067786408432,0,0,Genuine
520165,4496,35513,1938,0.07199830822911961,0,0,Genuine
220780,2074,15816,925,0.07582661472959507,0,0,Genuine
296138,348,15540,709,0.05486968913141846,0,0,Genuine
671396,1915,47166,1734,0.07283332042490571,0,0,Genuine
733635,4066,8127,408,0.011633850620540186,0,0,Genuine
98756,2161,1728,178,0.019300093158896674,50,1,Suspicious
443632,804,7311,579,0.017785011000108198,0,0,Genuine
928091,819,55576,5112,0.06539013954450587,0,0,Genuine
96665,3785,1437,51,0.015393368851187089,50,1,Suspicious
657005,1288,29398,3653,0.05030555323018851,0,0,Genuine
163002,4979,7023,856,0.04833683022294205,0,0,Genuine
262691,2263,8340,190,0.03247161113247123,0,0,Genuine
607123,1956,43062,3008,0.07588248180352251,0,0,Genuine
123232,1614,2702,78,0.022559075564788367,0,0,Genuine
948594,1268,32890,4044,0.03893551930541412,0,0,Genuine
743849,4651,47749,5531,0.07162744051548096,0,0,Genuine
446358,1407,5414,743,0.013793860533473132,0,0,Genuine
244051,3889,13936,707,0.05999975414974739,0,0,Genuine
158547,1510,10646,844,0.07247062385286382,0,0,Genuine
413104,4035,31089,1367,0.07856617219876835,0,0,Genuine
569020,1466,40594,2770,0.0762082176373414,0,0,Genuine
737983,2903,23878,2098,0.035198642787164475,0,0,Genuine
309449,4906,15795,425,0.052415745405543404,50,1,Suspicious
702397,4978,10824,1222,0.017149845457768185,0,0,Genuine
534634,1478,14996,1359,0.030591021147177322,0,0,Genuine
788019,4428,13077,1670,0.018714015778807363,0,0,Genuine
13763,4524,441,24,0.03378623846545085,100,1,High Risk
191237,4343,13628,1872,0.08105126100074776,0,0,Genuine
763841,3112,26201,3925,0.03944014526583412,0,0,Genuine
857047,3121,42280,5898,0.056213953260439625,0,0,Genuine
430332,605,17358,2102,0.045220899212700894,0,0,Genuine
646275,405,27223,3419,0.04741325287222931,0,0,Genuine
217823,1613,16961,1604,0.08522975076093893,0,0,Genuine
92353,3550,2838,126,0.03209424707372798,0,0,Genuine
222373,1090,11988,1294,0.059728474230234786,0,0,Genuine
358792,2736,14137,1592,0.04383877009520837,0,0,Genuine
550844,4524,7866,1164,0.01639302597468612,0,0,Genuine
846474,4825,37459,3385,0.04825192504436049,0,0,Genuine
543387,2603,36371,2010,0.07063290067668163,0,0,Genuine
372233,1829,6295,685,0.018751695846418774,0,0,Genuine
177168,125,2634,388,0.017057256389415697,0,0,Genuine
728346,4376,15116,650,0.021646305464710455,0,0,Genuine
669590,3369,42524,2652,0.06746815215280993,0,0,Genuine
423225,2399,25681,2322,0.06616575107803178,0,0,Genuine
203041,2823,10060,423,0.05162996636147379,0,0,Genuine
34866,2312,1491,34,0.043738886020765214,0,0,Genuine
106400,3279,7680,490,0.07678571428571429,0,0,Genuine
871678,2166,55498,7353,0.07210346022269691,50,1,Suspicious
340119,442,22732,583,0.06854953707378889,50,1,Suspicious
436071,1158,29185,2211,0.07199744995654378,0,0,Genuine
344701,4412,18955,2257,0.061537390376007035,0,0,Genuine
138488,660,5824,838,0.04810525099647623,0,0,Genuine
597804,2825,42161,6244,0.08097135515988518,0,0,Genuine
187987,4048,14065,1052,0.08041513508912851,0,0,Genuine
412274,722,4809,690,0.013338216816971237,0,0,Genuine
995141,3727,13542,333,0.013942747811616646,0,0,Genuine
434934,80,33538,3922,0.08612801022683901,50,1,Suspicious
295746,1450,8695,900,0.03244338046837489,0,0,Genuine
468874,4121,33353,1748,0.07486232975170301,0,0,Genuine
472328,666,17577,1510,0.040410477464812584,0,0,Genuine
190139,4684,3486,128,0.019007147402689613,0,0,Genuine
159588,2836,2494,332,0.017708098353259642,0,0,Genuine
654583,920,13717,912,0.022348579171778064,0,0,Genuine
613257,4246,16859,1709,0.030277681298378982,0,0,Genuine
657449,3654,29056,1180,0.04598987906286267,0,0,Genuine
955850,1462,56495,2644,0.06187058638907778,0,0,Genuine
206735,2789,16341,2434,0.09081674607589427,100,1,High Risk
666847,990,27277,3215,0.045725631216755866,0,0,Genuine
263299,390,12183,1767,0.05298159127076062,0,0,Genuine
124950,2958,5813,339,0.04923569427771109,0,0,Genuine
330638,4183,15791,653,0.04973415033964638,0,0,Genuine
601517,709,27815,2375,0.050189770197683524,0,0,Genuine
105648,2083,1121,94,0.011500454338936848,0,0,Genuine
39547,1610,400,17,0.01054441550560093,0,0,Genuine
554083,3507,9328,1075,0.018775165453551183,0,0,Genuine
187368,1706,3205,214,0.01824751291575936,0,0,Genuine
546735,3025,32444,1434,0.06196420569380047,0,0,Genuine
692958,1099,16869,1065,0.02588035638523547,0,0,Genuine
960318,503,69747,6505,0.07940286446781171,50,1,Suspicious
747111,1754,56035,6412,0.08358463467945192,0,0,Genuine
257190,2834,20141,1664,0.08478167891442125,0,0,Genuine
207402,868,15707,1387,0.08241964879798652,0,0,Genuine
253419,4918,7357,280,0.030135861951945196,0,0,Genuine
755105,62,34496,4791,0.052028525834155515,100,1,High Risk
875392,4029,19505,2745,0.02541718452990203,0,0,Genuine
850710,970,56516,6151,0.0736643509539091,0,0,Genuine
580365,4970,41896,933,0.07379666244518536,100,1,High Risk
113782,2468,7918,711,0.07583800601149567,0,0,Genuine
628220,1364,25339,2579,0.04443984591385183,0,0,Genuine
990410,3727,62501,9331,0.0725275390999687,50,1,Suspicious
928032,2067,15619,2334,0.019345238095238096,50,1,Suspicious
444316,1278,5694,748,0.014498690121445097,0,0,Genuine
373013,4842,23397,662,0.0644990925249254,50,1,Suspicious
926683,2484,36858,5304,0.04549775921215777,0,0,Genuine
311925,2918,24856,2476,0.08762362747455318,0,0,Genuine
187339,2565,3148,390,0.01888554972536418,0,0,Genuine
476595,1488,33311,2429,0.07499029574376567,0,0,Genuine
418168,4214,18231,1122,0.04628044231026764,0,0,Genuine
841230,3593,57119,4582,0.07334617167718697,50,1,Suspicious
99696,3225,6699,261,0.06981222917669716,0,0,Genuine
504650,1831,37404,2484,0.07904091944912316,0,0,Genuine
51939,2313,1602,210,0.03488707907352856,0,0,Genuine
816948,2019,62485,1557,0.07839177034523617,0,0,Genuine
712886,261,14697,582,0.021432599321630667,0,0,Genuine
142521,557,2242,81,0.01629935237614106,0,0,Genuine
575578,381,23145,1675,0.04312187053709488,0,0,Genuine
914120,600,62144,9297,0.07815275893755744,100,1,High Risk
874093,991,37707,1603,0.04497233131943626,0,0,Genuine
336098,777,22871,889,0.07069366672815666,0,0,Genuine
810178,2912,49484,6876,0.06956495979895776,50,1,Suspicious
593278,3293,14630,1970,0.027980137473494718,0,0,Genuine
584098,698,44637,1079,0.07826768795647306,100,1,High Risk
643650,2787,9175,1080,0.01593257205002719,0,0,Genuine
477513,2797,34800,3661,0.08054440402669666,0,0,Genuine
147295,1059,4611,552,0.035052106317254486,0,0,Genuine
466453,1600,20995,1769,0.048802344502018424,0,0,Genuine
658957,853,26071,3881,0.04545364872062972,50,1,Suspicious
722037,4130,15905,408,0.022593025011183637,0,0,Genuine
265803,4359,9321,470,0.03683555114125875,0,0,Genuine
87516,4314,2057,147,0.02518396636043695,0,0,Genuine
75567,3451,1834,143,0.026162213664694907,0,0,Genuine
802469,4291,18532,2590,0.02632126599282963,0,0,Genuine
127498,4661,5639,523,0.0483301698850178,0,0,Genuine
703098,3211,46302,1197,0.06755672751166979,0,0,Genuine
465894,4598,23214,1695,0.053464951255006506,0,0,Genuine
537397,4205,38974,2889,0.07789957889604891,0,0,Genuine
285154,577,15557,2263,0.06249254788640524,0,0,Genuine
796219,3348,46382,4540,0.06395476621381806,0,0,Genuine
764760,1073,43386,4452,0.06255295779067943,0,0,Genuine
140544,3784,5827,656,0.04612790300546448,0,0,Genuine
247183,482,14399,1729,0.0652472055117059,0,0,Genuine
679743,1226,10114,1037,0.016404729434506864,0,0,Genuine
324853,450,22801,1159,0.07375643752712766,0,0,Genuine
464001,2154,29903,3995,0.07305587703474777,0,0,Genuine
769613,3100,20907,2407,0.030293147335089195,0,0,Genuine
35518,2283,2264,263,0.07114702404414663,0,0,Genuine
54909,2495,597,89,0.012493398167877761,100,1,High Risk
805783,4750,20311,2525,0.028340136240153985,0,0,Genuine
725984,2885,10570,1350,0.01641909463569445,0,0,Genuine
971834,2563,62795,9022,0.07389842298170264,50,1,Suspicious
516693,1823,32505,1288,0.0654024730352453,0,0,Genuine
540570,1146,36193,3065,0.07262334202785949,0,0,Genuine
479082,978,4941,471,0.011296604756596992,0,0,Genuine
240017,2001,10821,679,0.04791327280984264,0,0,Genuine
415994,2023,24684,3187,0.06699856247926653,0,0,Genuine
942768,1604,19683,2344,0.0233641786738625,0,0,Genuine
453891,2828,25184,2863,0.06179236865238571,0,0,Genuine
792507,4471,12591,1883,0.01826356107895577,50,1,Suspicious
470164,1044,10669,573,0.023910805591240505,0,0,Genuine
704814,662,30522,3528,0.048310618120525416,0,0,Genuine
29365,2643,1637,150,0.0608547590669164,0,0,Genuine
466982,645,9438,572,0.021435515715809175,0,0,Genuine
442416,891,10160,415,0.02390284257350548,0,0,Genuine
274146,4489,6664,909,0.027623966791417712,0,0,Genuine
277091,908,7400,720,0.029304452327935587,0,0,Genuine
211294,494,5463,695,0.02914422558141736,0,0,Genuine
882272,1838,33226,3020,0.04108256864096333,0,0,Genuine
117219,4367,6536,317,0.05846321842022198,0,0,Genuine
341754,3504,13896,887,0.04325626035101272,0,0,Genuine
839574,4002,53999,3758,0.06879322132414772,0,0,Genuine
581595,4737,35098,5141,0.06918732107394321,50,1,Suspicious
136565,1080,2575,53,0.0192435836414894,0,0,Genuine
780383,1345,10471,1551,0.015405256137050653,0,0,Genuine
313229,2113,22382,3300,0.08199113108939465,0,0,Genuine
559516,1497,8721,1303,0.017915484096969525,0,0,Genuine
736036,2095,15003,1229,0.022053269133574988,0,0,Genuine
970379,4669,11207,1628,0.0132267907693798,50,1,Suspicious
425871,2900,22990,1642,0.05783911090447577,0,0,Genuine
568760,3874,28873,676,0.05195337224840003,0,0,Genuine
836869,2118,66182,3253,0.08296997499011195,0,0,Genuine
967920,3811,69772,9969,0.08238387470038847,100,1,High Risk
847143,2325,32834,715,0.039602522832626844,0,0,Genuine
138888,1858,5001,454,0.039276251368008754,0,0,Genuine
78175,1361,2406,71,0.031685321394307644,0,0,Genuine
589595,4105,12186,697,0.021850592355769638,0,0,Genuine
309877,2501,6093,191,0.020279013931334047,0,0,Genuine
915634,1139,17634,2323,0.021795826716788584,0,0,Genuine
96028,1722,1727,167,0.01972341400424876,0,0,Genuine
510666,3725,13704,1881,0.030518969345912986,0,0,Genuine
143312,4582,4509,493,0.03490286926426259,0,0,Genuine
492450,4974,38071,5567,0.08861407249466952,100,1,High Risk
93493,4404,4720,407,0.0548383301423636,0,0,Genuine
126149,2053,9982,1028,0.08727774298646838,0,0,Genuine
754704,4248,27224,2584,0.03949627933600458,0,0,Genuine
203435,4914,8551,709,0.04551822449431022,0,0,Genuine
164834,1174,5393,700,0.03696446121552592,0,0,Genuine
271403,1271,6188,642,0.025165528752445626,0,0,Genuine
182211,2910,3648,452,0.022501385756074,0,0,Genuine
916207,2323,69774,8528,0.08546321955627931,100,1,High Risk
277993,3040,21982,985,0.08261718820258064,0,0,Genuine
344912,2560,4533,473,0.01451384701025189,0,0,Genuine
369252,286,7578,348,0.02146501576159371,0,0,Genuine
877141,1194,34775,3332,0.04344455452430111,0,0,Genuine
318013,3303,7328,791,0.025530402845166708,0,0,Genuine
914320,3832,32432,4853,0.04077893953976726,50,1,Suspicious
64095,816,1220,29,0.019486699430532804,0,0,Genuine
118886,2731,4987,158,0.04327675251922009,0,0,Genuine
858342,2715,24907,747,0.029887853559536874,0,0,Genuine
480926,1809,16656,1195,0.03711797657019999,0,0,Genuine
286711,3541,4759,603,0.01870175891402841,0,0,Genuine
36292,2865,1450,188,0.04513391381020611,50,1,Suspicious
75813,3563,5976,692,0.08795325339981269,0,0,Genuine
622424,545,20551,2807,0.037527473233679935,0,0,Genuine
576919,3230,41163,2550,0.07576973543946378,0,0,Genuine
10885,3980,751,23,0.0711070280202113,100,1,High Risk
978163,2122,74970,2066,0.07875579019038749,100,1,High Risk
186378,387,12171,1591,0.07383918702851194,0,0,Genuine
853746,3999,47956,5512,0.06262752621974217,0,0,Genuine
328231,3158,22963,2544,0.07771051485082152,0,0,Genuine
423381,1867,6475,415,0.016273758151641192,0,0,Genuine
977433,186,41441,2875,0.04533916902744229,50,1,Suspicious
461244,2605,36552,5283,0.09070036683404012,100,1,High Risk
883430,4465,56426,1596,0.06567809560463195,50,1,Suspicious
575100,965,44481,5363,0.08667014432272649,100,1,High Risk
706860,3588,45645,2750,0.06846475964123024,0,0,Genuine
473367,2150,33723,845,0.0730257918274827,50,1,Suspicious
321787,2957,19132,2229,0.06638242066957335,0,0,Genuine
45900,2964,2902,182,0.06718954248366013,0,0,Genuine
437162,2032,20381,2320,0.051928118180445695,0,0,Genuine
402067,3920,30033,3363,0.08306078340177135,0,0,Genuine
803720,4578,54454,4874,0.07381675210272234,0,0,Genuine
73692,3617,5090,616,0.07743038593063019,0,0,Genuine
461796,1048,26373,2519,0.06256442238564215,0,0,Genuine
401584,2197,12577,720,0.03311137893939998,0,0,Genuine
872868,4744,10905,1258,0.013934523891355853,0,0,Genuine
752496,445,56810,5487,0.08278715102804533,0,0,Genuine
47403,3648,2418,52,0.052106406767504165,100,1,High Risk
616458,4560,19030,2611,0.035105392419272685,0,0,Genuine
796600,988,16282,1480,0.022297263369319607,0,0,Genuine
313023,1686,21306,2832,0.07711254444561581,0,0,Genuine
60871,2774,4173,562,0.07778745215291354,50,1,Suspicious
483604,2560,32408,2522,0.07222851754741483,0,0,Genuine
492862,4686,27184,2337,0.0598970908692494,0,0,Genuine
33174,1699,1181,87,0.03822270452764213,0,0,Genuine
756111,3740,23654,1855,0.033737110027495965,0,0,Genuine
224563,3485,2380,324,0.012041164394846881,0,0,Genuine
138653,3251,9477,1160,0.07671669563586796,0,0,Genuine
111155,4229,1791,65,0.016697404525212543,0,0,Genuine
334997,4416,18141,1802,0.05953187640486333,0,0,Genuine
851478,2341,38559,5763,0.05205301839859632,0,0,Genuine
312822,4533,14661,1428,0.05143180466846961,0,0,Genuine
502608,263,37630,4597,0.08401577372425428,0,0,Genuine
814081,3287,9942,1192,0.01367677172173285,0,0,Genuine
128795,3912,8260,541,0.06833339803563802,0,0,Genuine
89668,108,1223,83,0.014564839184547441,50,1,Suspicious
738685,2980,9359,1068,0.014115624386578852,0,0,Genuine
670927,4988,26895,2286,0.04349355444034895,50,1,Suspicious
474620,3021,6841,644,0.01577051114575871,0,0,Genuine
877338,1577,57237,6449,0.07259003941468396,0,0,Genuine
764429,172,35981,4356,0.05276749050598551,0,0,Genuine
621307,3769,7476,413,0.012697426554022407,0,0,Genuine
980448,1486,12584,491,0.01333574039622703,50,1,Suspicious
865434,1212,45770,2651,0.055949962677685414,0,0,Genuine
554091,3350,36807,3164,0.07213797011682196,0,0,Genuine
674590,3395,27419,1767,0.04326479787722913,0,0,Genuine
674222,2536,32915,3090,0.0534022918267277,0,0,Genuine
437571,611,28874,778,0.06776500270813193,0,0,Genuine
949763,4031,50086,4320,0.0572837644759798,0,0,Genuine
231147,1787,5948,403,0.027476021752391337,0,0,Genuine
556083,954,29424,2633,0.057647869113064056,0,0,Genuine
508820,3604,27465,2057,0.05802051806139696,0,0,Genuine
271914,4540,16692,950,0.06488080790249859,0,0,Genuine
536381,1776,28675,3943,0.060811251703546544,0,0,Genuine
965075,2973,75128,3307,0.081273476154703,50,1,Suspicious
394409,3581,9390,1019,0.02639138559211377,0,0,Genuine
363455,3956,27832,3902,0.0873120468833831,100,1,High Risk
280713,984,13385,1205,0.05197479275986506,0,0,Genuine
798622,124,45550,6100,0.06467390079411786,50,1,Suspicious
850256,344,14422,522,0.017575883028170338,0,0,Genuine
699112,70,25615,2156,0.03972324892148897,0,0,Genuine
688687,3292,43977,3492,0.06892681290629851,0,0,Genuine
305214,1088,18155,382,0.060734435510821916,0,0,Genuine
565485,4705,7243,562,0.01380231129030832,0,0,Genuine
527549,1159,25460,1730,0.05154023607285769,0,0,Genuine
158584,3821,2565,274,0.01790218433133229,0,0,Genuine
925220,421,73749,10471,0.09102699898402541,100,1,High Risk
349939,4963,25479,793,0.07507594180700065,0,0,Genuine
292077,1224,3351,209,0.012188566713572106,0,0,Genuine
660738,1214,46321,3600,0.07555339635377412,0,0,Genuine
565871,1142,42078,3331,0.08024620452364585,0,0,Genuine
375226,1333,13038,1574,0.038941864369739836,0,0,Genuine
872803,2061,52686,4090,0.06505018887423622,0,0,Genuine
685393,895,28064,660,0.0419088026869256,0,0,Genuine
418216,2041,23364,2624,0.062140138110450105,0,0,Genuine
112032,570,3789,511,0.03838189088831762,0,0,Genuine
207940,4516,6774,588,0.03540444358949697,0,0,Genuine
305748,4246,12141,1160,0.04350314638198778,0,0,Genuine
462552,4806,9338,384,0.021018177415728395,0,0,Genuine
882506,292,60169,2929,0.07149866403174596,0,0,Genuine
227727,2850,7835,396,0.03614415506286035,0,0,Genuine
74869,4657,2845,216,0.04088474535522045,0,0,Genuine
792842,2946,57547,8094,0.08279203170366857,50,1,Suspicious
870807,2652,38980,3423,0.0486939126580287,0,0,Genuine
712404,2323,34265,1540,0.05025940337224384,0,0,Genuine
719675,1591,55382,3023,0.08115468787994581,0,0,Genuine
883487,2815,63673,4452,0.07710922741364615,50,1,Suspicious
203416,2164,4447,449,0.024068903134463367,0,0,Genuine
925300,4541,39903,3080,0.046453042256565436,0,0,Genuine
612004,4757,47730,3389,0.08352723184815786,0,0,Genuine
579533,3133,20901,1952,0.0394334748840877,0,0,Genuine
568344,1907,20466,1052,0.037860872992413044,0,0,Genuine
411925,819,9742,294,0.024363658432967165,0,0,Genuine
776024,1472,13970,323,0.018418244796552685,0,0,Genuine
321701,456,19887,1047,0.06507284714688484,0,0,Genuine
280687,3022,17936,572,0.06593821587747206,0,0,Genuine
431634,1922,33594,2140,0.082787732199039,0,0,Genuine
750971,2744,48166,5803,0.07186562463796871,0,0,Genuine
497507,2319,13449,1521,0.030090028884015702,0,0,Genuine
883470,4799,11315,1124,0.014079708422470485,0,0,Genuine
410940,1231,32456,4246,0.08931230836618484,0,0,Genuine
266972,1489,9032,511,0.03574532160676026,0,0,Genuine
117656,3103,3745,505,0.036122254708642144,0,0,Genuine
18087,3383,1327,95,0.07862000331729972,100,1,High Risk
931109,2947,47446,3421,0.05463055345829543,0,0,Genuine
294481,2953,7374,536,0.026860816147731094,0,0,Genuine
137554,278,9936,325,0.07459615859953182,0,0,Genuine
852765,4009,67824,9957,0.0912103568978558,100,1,High Risk
486757,1943,7820,297,0.016675671844472703,0,0,Genuine
183024,1363,12877,828,0.07488088993793164,0,0,Genuine
137535,1120,5135,315,0.03962627694768604,0,0,Genuine
768524,1024,35878,1065,0.048070066777355036,0,0,Genuine
595736,1788,44106,1755,0.07698208602468207,0,0,Genuine
529936,3335,41407,1069,0.08015307508831256,0,0,Genuine
393720,807,11162,647,0.029993396322259475,0,0,Genuine
296767,3145,7389,980,0.028200574861760235,0,0,Genuine
453372,370,7088,454,0.016635345808739842,0,0,Genuine
36634,2371,1807,65,0.0511000709723208,0,0,Genuine
963106,605,10548,1096,0.012090050316372237,50,1,Suspicious
377742,4989,14668,2193,0.04463628614239348,50,1,Suspicious
312478,1436,4729,237,0.015892318819244876,0,0,Genuine
856080,4813,32844,1850,0.040526586300345765,0,0,Genuine
547342,3097,7003,1024,0.014665419426976186,0,0,Genuine
595316,2477,40758,1762,0.07142425199389904,0,0,Genuine
547495,2054,13513,1168,0.02681485675668271,0,0,Genuine
474866,1980,15661,801,0.0346666217417124,0,0,Genuine
756181,4891,53615,7570,0.08091316761463195,50,1,Suspicious
606842,4820,37769,5574,0.07142386321315927,50,1,Suspicious
677746,2213,17169,2161,0.028521009345684075,0,0,Genuine
608564,3917,9148,557,0.015947377761418684,0,0,Genuine
978022,2476,58776,4258,0.06445049293369678,100,1,High Risk
315925,3843,11799,607,0.039268813800743846,0,0,Genuine
709140,2563,45119,6127,0.07226499703866655,0,0,Genuine
193512,3853,7967,1106,0.04688598123113812,50,1,Suspicious
962703,2377,32943,2452,0.03676627163309972,0,0,Genuine
848467,667,35282,3716,0.04596289543376466,0,0,Genuine
533498,2215,33289,1382,0.0649880599364946,0,0,Genuine
569651,3358,41673,3189,0.07875348239536137,0,0,Genuine
767535,1042,10349,1056,0.014859257232569199,0,0,Genuine
603567,1427,28179,1975,0.04995965650872231,0,0,Genuine
192420,4431,2366,157,0.013111942625506703,0,0,Genuine
711644,3224,30450,612,0.04364822860868636,0,0,Genuine
501844,4832,36117,4498,0.08093152453750568,0,0,Genuine
204196,1355,7210,977,0.04009383141687398,0,0,Genuine
200919,4883,15123,2208,0.08625864154211399,100,1,High Risk
416648,3128,22558,2560,0.06028590080835621,0,0,Genuine
258324,2736,19475,1778,0.08227264985057525,0,0,Genuine
720449,3033,45389,2496,0.06646549582274387,0,0,Genuine
973902,2573,16790,2516,0.019823349782627,0,0,Genuine
755651,3632,19783,1912,0.028710343796276322,0,0,Genuine
659681,1535,24798,2691,0.041670140567941175,0,0,Genuine
868780,2150,19032,2069,0.02428808213817077,0,0,Genuine
431599,4631,19268,2502,0.05044033929643025,0,0,Genuine
376960,3765,16207,344,0.043906515280135824,0,0,Genuine
735042,2051,56552,2750,0.0806783830039644,0,0,Genuine
648341,1437,26167,2787,0.04465859786748023,0,0,Genuine
473406,3233,30768,4195,0.07385415478468799,0,0,Genuine
184965,1080,14045,1532,0.08421593274403265,0,0,Genuine
167892,1815,11985,883,0.07664450956567317,0,0,Genuine
853694,4813,21006,1407,0.026254137899528403,0,0,Genuine
135832,1270,6074,704,0.04989987631780435,0,0,Genuine
154262,4980,5297,616,0.03833089160000518,0,0,Genuine
68411,3856,2598,256,0.041718437093449884,0,0,Genuine
286521,2464,10101,584,0.03729220545788965,0,0,Genuine
440953,4395,29916,4196,0.07735971860946632,0,0,Genuine
988073,1668,41152,3775,0.04546931249006905,50,1,Suspicious
39211,1313,1829,224,0.052357756751931855,0,0,Genuine
214981,921,16934,810,0.08253752657211567,0,0,Genuine
266888,884,3789,245,0.015114954587692216,0,0,Genuine
781926,2872,34527,4616,0.050059724321738885,0,0,Genuine
288139,968,18494,490,0.06588486806714815,50,1,Suspicious
673337,1774,13858,1200,0.022363244556589047,0,0,Genuine
754298,2463,39832,3290,0.05716838703005974,0,0,Genuine
559830,1363,14982,1762,0.029909079542003822,0,0,Genuine
11651,4548,823,46,0.0745858724572998,100,1,High Risk
100239,2155,3297,159,0.03447759853949062,0,0,Genuine
866363,2618,28619,4018,0.03767127635875493,0,0,Genuine
751704,1188,38993,3677,0.056764364696742335,0,0,Genuine
889544,259,20325,683,0.023616594569802057,0,0,Genuine
804147,1114,24077,1085,0.03129029891300968,0,0,Genuine
438625,4961,17178,2574,0.045031632943858646,50,1,Suspicious
156378,2270,5434,246,0.03632224481704588,0,0,Genuine
151158,283,7065,701,0.05137670516942537,0,0,Genuine
408592,842,21236,1584,0.055850334808317345,0,0,Genuine
324494,3160,16116,2177,0.056373923708912956,0,0,Genuine
334569,2216,18666,2205,0.06238175084960053,0,0,Genuine
497574,384,15694,1531,0.03461796637284102,0,0,Genuine
430852,1409,8121,173,0.01925022977727851,0,0,Genuine
873552,1264,55257,7425,0.07175531622616628,0,0,Genuine
902321,4469,62760,4883,0.07496556103648258,0,0,Genuine
445865,333,12479,1760,0.03193567559687349,0,0,Genuine
428826,262,16508,1393,0.041744203942857945,0,0,Genuine
666418,1708,29922,3298,0.04984859352538497,0,0,Genuine
256948,4128,12162,352,0.04870246119837477,0,0,Genuine
522481,4897,29344,3429,0.06272572591156425,0,0,Genuine
862069,1467,11131,711,0.013736719450531221,0,0,Genuine
472249,2436,28572,1876,0.06447446156582651,0,0,Genuine
857626,1844,12296,435,0.014844466002663165,0,0,Genuine
864349,154,36977,1445,0.0444519517000656,0,0,Genuine
65200,4915,4429,195,0.07092024539877301,0,0,Genuine
106848,3943,4443,278,0.044184261755016475,0,0,Genuine
